category1_code,category2_code,product_code,title,imageurl,price_eur,title_cleaned
FASHION,READY-TO-WEAR,PP74360V67094,Stretch-Jersey & Strass  Schwarz  Weiß & silberfarben,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/body-black-white-silver-stretch-jersey-strass-stretch-jersey-strass-packshot-default-p74360v67094nq331-9533914218526.jpg",2400.0,stretch-jersey & strass schwarz weiß & silberfarben
FASHION,READY-TO-WEAR,PP74372K10901,Kaschmir  Wolle & Seide  Weiß,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/pants-white-cashmere-wool-silk-cashmere-wool-silk-packshot-default-p74372k10901aw005-9533929455646.jpg",4800.0,kaschmir wolle & seide weiß
FASHION,READY-TO-WEAR,PP74383K10851,Baumwolle  Weiß,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/tee-shirt-white-cotton-cotton-packshot-default-p74383k10851aw005-9533914284062.jpg",1120.0,baumwolle weiß
FASHION,READY-TO-WEAR,PP74386K10849,Kaschmir  Schwarz & Weiß,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/cardigan-black-white-cashmere-cashmere-packshot-default-p74386k10849nq438-9533918183454.jpg",3300.0,kaschmir schwarz & weiß
FASHION,READY-TO-WEAR,PP74389V67176,Irisierender Stretch-Jersey  Fuchsia,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/leggings-fuchsia-iridescent-stretch-jersey-iridescent-stretch-jersey-packshot-default-p74389v67176nq399-9533928800286.jpg",1750.0,irisierender stretch-jersey fuchsia
FASHION,READY-TO-WEAR,PP74524K10901,Kaschmir  Wolle & Seide  Beige,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/cardigan-beige-cashmere-wool-silk-cashmere-wool-silk-packshot-default-p74524k10901nr542-9533917560862.jpg",4300.0,kaschmir wolle & seide beige
FASHION,READY-TO-WEAR,PP75172V66319,Tweed  Schwarz  Rosa & Bordeaux,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/skirt-black-pink-burgundy-tweed-tweed-packshot-default-p75172v66319no249-9526338584606.jpg",4700.0,tweed schwarz rosa & bordeaux
FRAGRANCE,WOMEN,PP126780,PARFÜMIERTES SPRAY FÜR DAS HAAR,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/w_0.51,h_0.51,c_crop/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/chance-eau-tendre-hair-mist-1-2fl-oz--packshot-default-126780-9527950344222.jpg",65.0,parfümiertes spray für das haar
MAKEUP,BRUSHES AND ACCESSORIES,PP138850,ROUGE-PINSEL,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/w_0.55,h_0.55,c_crop/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/les-pinceaux-de-chanel-blush-brush-n-110-1pce-packshot-default-138850-8825970032670.jpg",50.0,rouge-pinsel
MAKEUP,BRUSHES AND ACCESSORIES,PP138854,DOPPELSEITIGER LIPPEN-PINSEL,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/w_0.55,h_0.55,c_crop/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/les-pinceaux-de-chanel-dual-ended-lip-brush-n-300-1pce-packshot-default-138854-8825970130974.jpg",40.0,doppelseitiger lippen-pinsel
SKINCARE,MOISTURIZERS,PP141070,HYDRATISIEREND AUFPOLSTERND STÄRKEND,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/w_0.43,h_0.43,c_crop/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/hydra-beauty-micro-creme-fortifying-replenishing-hydration-1-7oz--packshot-default-141070-8845082525726.jpg",85.0,hydratisierend aufpolsternd stärkend
SKINCARE,OILS,PP141260,HEALTHY LIGHT CREATOR<br>REVITALISIEREND - LEUCHTKRAFT VERSTÄRKEND - REPARIEREND,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/w_0.43,h_0.43,c_crop/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/le-blanc-huile-healthy-light-creator-oil-1-7fl-oz--packshot-default-141260-8833980858398.jpg",115.0,healthy light creator br revitalisierend - leuchtkraft verstärkend - reparierend
SKINCARE,CLEANSERS & MAKEUP REMOVERS,PP141370,REINIGUNGSÖL GEGEN UMWELTSCHADSTOFFE,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/w_0.63,h_0.63,c_crop/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/l-huile-anti-pollution-cleansing-oil-5fl-oz--packshot-default-141370-8835360096286.jpg",40.0,reinigungsöl gegen umweltschadstoffe
FRAGRANCE,BATH AND BODY,PP116965,DUSCHGEL,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/w_0.55,h_0.55,c_crop/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/coco-mademoiselle-foaming-shower-gel-6-8fl-oz--packshot-default-116965-8825994313758.jpg",53.0,duschgel
FRAGRANCE,WOMEN,PP116997,PARFUM FÜR DAS HAAR,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/w_0.51,h_0.51,c_crop/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/coco-mademoiselle-hair-perfume-1-2fl-oz--packshot-default-116997-9519625535518.jpg",65.0,parfum für das haar
FRAGRANCE,MEN,PP120011,LES EXCLUSIFS DE CHANEL - EXTRAIT,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/w_0.51,h_0.51,c_crop/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/bois-des-iles-les-exclusifs-de-chanel-parfum-0-5fl-oz--packshot-default-120011-9527419174942.jpg",240.0,les exclusifs de chanel - extrait
FASHION,COSTUME JEWELRY,PABC282B14742,Metall & Harz  Goldfarben & Schwarz,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/hoop-earrings-gold-black-metal-resin-metal-resin-packshot-artistique-vue2-abc282b14742ns718-9527289577502.jpg",1480.0,metall & harz goldfarben & schwarz
FRAGRANCE,LES EXCLUSIFS DE CHANEL,PP120234,PARFUM GRAND EXTRAIT,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/w_0.51,h_0.51,c_crop/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/coromandel-parfum-grand-extrait-15-2fl-oz--packshot-default-120474-9529247334430.jpg",4600.0,parfum grand extrait
MAKEUP,FACE,PP132210,LOSER PUDER MIT NATÜRLICHEM FINISH,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/w_0.43,h_0.43,c_crop/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/poudre-universelle-libre-natural-finish-loose-powder-12-1oz--packshot-default-132212-8829304340510.jpg",52.0,loser puder mit natürlichem finish
SKINCARE,MOISTURIZERS,PP140025,GLÄTTET - NÄHRT - SCHÜTZT VOR WINTERLICHEN EINFLÜSSEN,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/w_0.43,h_0.43,c_crop/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/n-1-de-chanel-rich-revitalizing-cream-refill-smooths-nourishes-protects-1-7oz--packshot-default-140025-9519489810462.jpg",85.0,glättet - nährt - schützt vor winterlichen einflüssen
SKINCARE,MOISTURIZERS,PP140535,VOLLSTÄNDIG KORRIGIERENDE GESICHTSPFLEGE SUPERAKTIV SPF 50,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/w_0.43,h_0.43,c_crop/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/cc-cream-super-active-complete-correction-spf-50-30-beige-1fl-oz--packshot-default-140570-9535753977886.jpg",63.0,vollständig korrigierende gesichtspflege superaktiv spf 50
SKINCARE,CLEANSERS & MAKEUP REMOVERS,PP140630,REINIGT - KLÄRT - VERLEIHT LEUCHTKRAFT,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/w_0.43,h_0.43,c_crop/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/n-1-de-chanel-powder-to-foam-cleanser-cleanses-purifies-illuminates-0-88oz--packshot-default-140630-8848926244894.jpg",51.0,reinigt - klärt - verleiht leuchtkraft
SKINCARE,SERUMS,PP141840,KORRIGIERT – REDEFINIERT – STRAFFT,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/w_0.40,h_0.40,c_crop/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/le-lift-pro-concentre-contours-corrects-redefines-tightens-1fl-oz--packshot-default-141840-9535752568862.jpg",160.0,korrigiert redefiniert strafft
SKINCARE,MOISTURIZERS,PP142380,INTENSIV HYDRATISIERENDE UND STRAFFENDE KÖRPERMILCH,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/w_0.70,h_0.70,c_crop/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/body-excellence-intense-hydrating-milk-comfort-and-firmness-6-8fl-oz--packshot-default-142380-9525186953246.jpg",71.0,intensiv hydratisierende und straffende körpermilch
SKINCARE,MOISTURIZERS,PP144865,ULTIMATIVE REPARIERENDE HAUTPFLEGE<br>NACHFÜLLUNG,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/w_0.43,h_0.43,c_crop/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/sublimage-l-extrait-de-creme-ultimate-repair-cream-refill-1-7oz--packshot-default-144865-9535755714590.jpg",520.0,ultimative reparierende hautpflege br nachfüllung
SKINCARE,OILS,PP144875,ULTIMATIVES REPARIERENDES NACHTKONZENTRAT<br>NACHFÜLLUNG,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/w_0.50,h_0.50,c_crop/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/sublimage-l-extrait-de-nuit-ultimate-repair-night-concentrate-refill-1fl-oz--packshot-default-144875-9535755550750.jpg",590.0,ultimatives reparierendes nachtkonzentrat br nachfüllung
SKINCARE,MOISTURIZERS,PP147540,ULTIMATIVE HAUTPFLEGE,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/w_0.43,h_0.43,c_crop/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/1-7oz--packshot-default-147540-9535760433182.jpg",395.0,ultimative hautpflege
SKINCARE,MOISTURIZERS,PP147550,ULTIMATIVE HAUTPFLEGE,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/w_0.43,h_0.43,c_crop/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/1-7oz--packshot-default-147550-9535750995998.jpg",395.0,ultimative hautpflege
MAKEUP,LIPS,PP163812,FARBINTENSIVER LIPPENSTIFT KONZENTRIERTE LEUCHTKRAFT UND PFLEGE NACHFÜLLBAR<br>,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/w_0.38,h_0.38,c_crop/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/high-intensity-lip-colour-br-concentrated-radiance-and-care-br-refillable-854-0-07oz--packshot-default-163854-8851339542558.jpg",55.0,farbintensiver lippenstift konzentrierte leuchtkraft und pflege nachfüllbar br
MAKEUP,LIPS,PP163857,FARBINTENSIVER LIPPENSTIFT<br>KONZENTRIERTE LEUCHTKRAFT UND PFLEGE<br>NACHFÜLLBAR,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/w_0.38,h_0.38,c_crop/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/rouge-allure-l-extrait-limited-edition-high-intensity-lip-colour-concentrated-radiance-and-care-refillable-857-midnight-red-0-07oz--packshot-default-163857-9531072905246.jpg",58.0,farbintensiver lippenstift br konzentrierte leuchtkraft und pflege br nachfüllbar
MAKEUP,LIPS,PP171900,HYDRATISIERENDER  GESCHMEIDIG PFLEGENDER LIPPENBALSAM,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/w_0.38,h_0.38,c_crop/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/rouge-coco-baume-hydrating-conditioning-lip-balm-0-1oz--packshot-default-171900-8800035373086.jpg",40.0,hydratisierender geschmeidig pflegender lippenbalsam
MAKEUP,EYES,PP182450,AUGENBRAUEN-DUO AUS WACHS UND PUDER  DEFINITION UND FÜLLE,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/w_0.43,h_0.43,c_crop/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/la-palette-sourcils-brow-wax-and-brow-powder-duo-01-light-0-14oz--packshot-default-182450-8825045516318.jpg",54.0,augenbrauen-duo aus wachs und puder definition und fülle
MAKEUP,EYES,PP184180,LIDSCHATTEN-PALETTE FÜR EINEN NATÜRLICHEN LOOK,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/w_0.43,h_0.43,c_crop/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/les-beiges-healthy-glow-natural-eyeshadow-palette-tender-0-16oz--packshot-default-184190-8837032640542.jpg",63.0,lidschatten-palette für einen natürlichen look
SKINCARE,LIPS,PP195050,FEUCHTIGKEITSSPENDENDER LIPPENBALSAM OHNE GLANZEFFEKT,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/w_0.38,h_0.38,c_crop/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/boy-de-chanel-lip-balm-0-1oz--packshot-default-195050-8820672102430.jpg",40.0,feuchtigkeitsspendender lippenbalsam ohne glanzeffekt
FASHION,READY-TO-WEAR,PP74337V66903,Für den Skisport geeigneter Satin  Kaschmir & Lammfell  Marineblau & Weiß,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/jumpsuit-navy-blue-white-technical-satin-cachmere-shearling-lambskin-technical-satin-cachmere-shearling-lambskin-packshot-default-p74337v66903nr044-9533923622942.jpg",10000.0,für den skisport geeigneter satin kaschmir & lammfell marineblau & weiß
FASHION,READY-TO-WEAR,PP74346V66905,Irisierender Stretch-Jersey  Schwarz,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/pants-black-iridescent-stretch-jersey-iridescent-stretch-jersey-packshot-default-p74346v6690594305-9533929357342.jpg",3950.0,irisierender stretch-jersey schwarz
SKINCARE,MOISTURIZERS,PP141740,KORRIGIERT – REDEFINIERT – POLSTERT AUF,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/w_0.40,h_0.40,c_crop/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/le-lift-pro-creme-volume-corrects-redefines-plumps-1-7oz--packshot-default-141740-9535750766622.jpg",155.0,korrigiert redefiniert polstert auf
SKINCARE,MOISTURIZERS,PP142090,ULTIMATIVE REGENERATION DER HAUT,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/w_0.63,h_0.63,c_crop/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/sublimage-le-fluide-ultimate-skin-regeneration-1-7fl-oz--packshot-default-142090-9525972926494.jpg",275.0,ultimative regeneration der haut
SKINCARE,TONERS & LOTIONS,PP144260,PEELING-LOTION FÜR NEUE LEUCHTKRAFT,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/w_0.63,h_0.63,c_crop/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/sublimage-la-lotion-lumiere-exfoliante-ultimate-light-renewing-exfoliating-lotion-4-2fl-oz--packshot-default-144260-8824830623774.jpg",160.0,peeling-lotion für neue leuchtkraft
MAKEUP,FACE,PP144930,MAKE-UP-BASIS FÜR EINEN STRAHLENDEN GLOW FEUCHTIGKEITSSPENDEND-AUFPOLSTERND,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/w_0.43,h_0.43,c_crop/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/la-base-illuminatrice-glowing-makeup-primer-moisturizing-plumping-1fl-oz--packshot-default-144930-9518010105886.jpg",47.0,make-up-basis für einen strahlenden glow feuchtigkeitsspendend-aufpolsternd
SKINCARE,OILS,PP147450,INTENSIV REPARIERENDES ÖL-KONZENTRAT,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/w_0.45,h_0.45,c_crop/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/sublimage-l-extrait-intensive-repair-oil-concentrate-0-5fl-oz--packshot-default-147450-8855885611038.jpg",550.0,intensiv reparierendes öl-konzentrat
MAKEUP,FACE,PP148864,HIGHLIGHTER-PUDER MAXI-FORMAT,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/w_0.43,h_0.43,c_crop/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/les-symboles-de-chanel-la-comete-oversize-illuminating-powder-warm-gold-0-49oz--packshot-default-148864-9522827296798.jpg",85.0,highlighter-puder maxi-format
MAKEUP,LIPS,PP165060,DER GLÄNZENDE FLUID-LIPPENSTIFT MIT LANGEM HALT,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/w_0.38,h_0.38,c_crop/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/rouge-allure-laque-ultrawear-shine-liquid-lip-colour-60-inflexible-0-18fl-oz--packshot-default-165060-8827779973150.jpg",45.0,der glänzende fluid-lippenstift mit langem halt
MAKEUP,EYES,PP181000,AUGENKONTURENSTIFT,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/w_0.43,h_0.43,c_crop/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/le-crayon-yeux-precision-eye-definer-01-noir-black-0-04oz--packshot-default-181014-8851038502942.jpg",28.0,augenkonturenstift
MAKEUP,FACE,PP184562,GLEICHT AUS – VERLEIHT LEUCHTKRAFT – SPENDET FEUCHTIGKEIT,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/w_0.43,h_0.43,c_crop/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/les-beiges-water-fresh-complexion-touch-b20-0-68fl-oz--packshot-default-184566-8849811931166.jpg",62.0,gleicht aus verleiht leuchtkraft spendet feuchtigkeit
FASHION,READY-TO-WEAR,PP74351V67046,Seiden-Jacquard  Schwarz  Blau & Weiß,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/pants-black-blue-white-silk-jacquard-silk-jacquard-packshot-default-p74351v67046nr429-9533929029662.jpg",4100.0,seiden-jacquard schwarz blau & weiß
FASHION,READY-TO-WEAR,PP74388V67176,Irisierender Stretch-Jersey  Fuchsia,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/top-fuchsia-iridescent-stretch-jersey-iridescent-stretch-jersey-packshot-default-p74388v67176nq399-9533914251294.jpg",2100.0,irisierender stretch-jersey fuchsia
FASHION,READY-TO-WEAR,PP74523K10901,Kaschmir  Wolle & Seide  Weiß,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/pullover-white-cashmere-wool-silk-cashmere-wool-silk-packshot-default-p74523k10901aw005-9533916545054.jpg",2850.0,kaschmir wolle & seide weiß
FASHION,READY-TO-WEAR,PP74541V67295,Denim  Dunkelgrau  Schwarz & goldfarben,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/jeans-dark-gray-black-gold-denim-denim-packshot-default-p74541v67295nr551-9533932077086.jpg",3900.0,denim dunkelgrau schwarz & goldfarben
FASHION,READY-TO-WEAR,PP75167V66915,Spitze  Weiß,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/dress-white-lace-lace-packshot-default-p75167v66915no263-9526264889374.jpg",6500.0,spitze weiß
FASHION,READY-TO-WEAR,PP75188V66865,Irisierender Samt-Jersey  Schwarz & Marineblau,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/pants-black-navy-blue-iridescent-velvet-jersey-iridescent-velvet-jersey-packshot-default-p75188v66865no248-9526336159774.jpg",2100.0,irisierender samt-jersey schwarz & marineblau
FASHION,READY-TO-WEAR,PP75196V66900,Wolltweed & bedruckte Seide  Rosa  Braun & mehrfarbig,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/coat-pink-brown-multicolor-wool-tweed-printed-silk-wool-tweed-printed-silk-packshot-default-p75196v66900no233-9526473392158.jpg",11450.0,wolltweed & bedruckte seide rosa braun & mehrfarbig
FASHION,READY-TO-WEAR,PP75211V66913,Seiden-Crêpe  Schwarz,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/dress-black-silk-crepe-silk-crepe-packshot-default-p75211v6691394305-9526272851998.jpg",5400.0,seiden-crêpe schwarz
FASHION,READY-TO-WEAR,PP75251V66859,Bedruckter Denim  Blau & Weiß,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/jeans-blue-white-printed-denim-printed-denim-packshot-default-p75251v66859no706-9526336749598.jpg",2100.0,bedruckter denim blau & weiß
FASHION,READY-TO-WEAR,PP75254C66790,Kalbsleder & beschichtete Spitze  Schwarz,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/jacket-black-calfskin-coated-lace-calfskin-coated-lace-packshot-default-p75254c6679094305-9526274555934.jpg",12500.0,kalbsleder & beschichtete spitze schwarz
FASHION,READY-TO-WEAR,PP75279C66793,Kalbsleder  Bordeaux,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/vest-burgundy-calfskin-calfskin-packshot-default-p75279c66793np662-9526275244062.jpg",7700.0,kalbsleder bordeaux
FASHION,READY-TO-WEAR,PP75369K10814,Wolle  Fuchsia,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/pants-fuchsia-wool-wool-packshot-default-p75369k10814np298-9526334160926.jpg",2900.0,wolle fuchsia
FRAGRANCE,LES EXCLUSIFS DE CHANEL,PP120235,PARFUM GRAND EXTRAIT,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/w_0.51,h_0.51,c_crop/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/sycomore-parfum-grand-extrait-7-6fl-oz--packshot-default-120235-9535454281758.jpg",2300.0,parfum grand extrait
